metal_symbol,metal_formal_charge_smiles,atomic_number,period,group_number,block,metal_series,pauling_electronegativity,metal_formal_charge_smiles,d_electron_count_proxy,f_electron_count_proxy,s_electron_count_proxy,p_electron_count_proxy,encoded_metal_donor_count,encoded_O_donor_count,encoded_N_donor_count,encoded_S_donor_count,encoded_P_donor_count,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logK
Yb,3,70,6,3,f,Lanthanide,1.1,3,0,13,0,0,2,2,0,0,0,[H]C1=O->[Yb+3]<-[O-]C1=O,9.854166667,-0.36882716,9.854166667,0.314429012,0.363864017,246.067,245.059,246.9303338,39,1,2,2.833333333,3,,2.593550546,6993.785095,4.405777394,2.569356382,4.284157559,2.89384685,1.150843576,2.550972873,0.598978816,1.638993849,0.229479889,1.084469418,0.086244087,0.639603268,0.819480519,33.54887502,4.966119255,2.210695224,1.149881333,60.08999432,0,0,0,0,0,61.00254757,0,0,0,0,0,0,0,0,48.74708176,12.25546581,0,0,0,0,0,0,0,0,0.304286931,0,0,0,12.25546581,4.786833905,43.65596092,0,0,0,0,0,39.67,0,4.794537184,0,49.62526621,0,6.286160523,0,0,0,0.296583652,0,8.707175926,-0.314429012,9.854166667,0,0,-0.36882716,0,1.066358025,0,0,0,6,0,3,0,1,1,0,0,0,3,0,4,0,0,0,0,1,-2.0648,11.071,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32
Lu,3,71,6,3,d,Lanthanide,1.27,3,0,14,0,0,2,2,0,0,0,[H]C1=O->[Lu+3]<-[O-]C1=O,9.850694444,-0.375,9.850694444,0.215277778,0.364910192,247.994,246.986,247.9322435,40,0,2,2.833333333,3,,2.593550546,6993.785095,4.405777394,2.56029403,4.216949356,2.89384685,1.143444196,2.496097605,0.593482562,1.59823254,0.224961455,1.050959814,0.083319704,0.617915462,0.533766234,33.54887502,4.686817317,2.004078716,0.997494423,53.68240822,0,0,0,0,0,53.98293221,0,0,0,0,0,0,0,0,41.7274664,12.25546581,0,0,0,0,0,0,0,0,1.549781562,0,0,0,12.25546581,6.032328535,34.1453563,0,0,0,0,0,39.67,0,4.794537184,0,40.11466159,0,6.286160523,0,0,0,2.787572913,0,8.679398148,-0.215277778,9.850694444,0,0,-0.375,0,1.060185185,0,0,0,6,0,3,0,1,1,0,0,0,3,0,4,0,0,0,0,1,-2.0648,11.071,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35
Tb,3,65,6,3,f,Lanthanide,1.1,3,0,8,0,0,2,2,0,0,0,[H]C1=O->[Tb+3]<-[O-]C1=O,9.871527778,-0.810185185,9.871527778,0.337962963,0.355445638,231.952,230.944,231.9168185,34,0,2,2.833333333,3,,2.593550546,6993.785095,4.405777394,2.635428474,4.774161303,2.89384685,1.204791212,2.951059255,0.639051081,1.936177726,0.262423036,1.328782332,0.107565275,0.797725431,0.585714286,33.54887502,4.737558104,2.041266649,1.02462605,54.79426813,0,0,0,0,0,55.19868932,0,0,0,0,0,0,0,0,42.94322351,12.25546581,0,0,0,0,0,0,0,0,1.337822582,0,0,0,12.25546581,5.820369555,35.78503137,0,0,0,0,0,39.67,35.78503137,4.794537184,0,5.969305288,0,6.286160523,0,0,0,2.363654953,0,8.846064815,-0.810185185,9.871527778,0,0,-0.337962963,0,1.097222222,0,0,0,6,0,3,0,1,1,0,0,0,3,0,4,0,0,0,0,1,-2.0648,11.071,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19
Pr,3,59,6,3,f,Lanthanide,1.13,3,0,2,0,0,2,2,0,0,0,[H]C1=O->[Pr+3]<-[O-]C1=O,9.892361111,-1.405092593,9.892361111,0.300925926,0.343126579,213.935,212.927,213.8991245,28,0,2,2.833333333,3,,2.593550546,6993.785095,4.405777394,2.87944541,6.583839333,2.89384685,1.404030206,4.428655179,0.787045662,3.033734914,0.384088409,2.231076889,0.186308522,1.381700977,0.663636364,33.54887502,4.813704576,2.097369472,1.065809588,56.50635444,0,0,0,0,0,57.07276826,0,0,0,0,0,0,0,0,44.81730245,12.25546581,0,0,0,0,0,0,0,0,1.007822799,0,0,0,12.25546581,5.490369772,38.31910988,0,0,0,0,0,39.67,38.31910988,4.794537184,0,5.969305288,0,6.286160523,0,0,0,1.703655386,0,9.012731481,-1.405092593,9.892361111,0,0,-0.300925926,0,1.134259259,0,0,0,6,0,3,0,1,1,0,0,0,3,0,4,0,0,0,0,1,-2.0648,11.071,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11
Er,3,68,6,3,f,Lanthanide,1.24,3,0,11,0,0,2,2,0,0,0,[H]C1=O->[Er+3]<-[O-]C1=O,9.861111111,-0.512731481,9.861111111,0.356481481,0.360570881,240.287,239.279,238.9217648,37,1,2,2.833333333,3,,2.593550546,6993.785095,4.405777394,2.590770275,4.442967237,2.89384685,1.168327946,2.680640432,0.611966193,1.735310819,0.240156727,1.163650967,0.093154261,0.690850488,0.546753247,33.54887502,4.699500717,2.013359447,1.004252762,53.95815838,0,0,0,0,0,54.28434949,0,0,0,0,0,0,0,0,42.02888367,12.25546581,0,0,0,0,0,0,0,0,1.497394168,0,0,0,12.25546581,5.979941141,34.55154837,0,0,0,0,0,39.67,34.55154837,4.794537184,0,5.969305288,0,6.286160523,0,0,0,2.682798126,0,8.762731481,-0.512731481,9.861111111,0,0,-0.356481481,0,1.078703704,0,0,0,6,0,3,0,1,1,0,0,0,3,0,4,0,0,0,0,1,-2.0648,11.071,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27
La,3,57,6,3,f,Lanthanide,1.1,3,0,0,0,0,2,2,0,0,0,[H]C1=O->[La+3]<-[O-]C1=O,9.892361111,-1.405092593,9.892361111,0.300925926,0.341673925,211.933,210.925,211.897825,28,0,2,2.833333333,3,,2.593550546,6993.785095,4.405777394,2.87944541,6.505268545,2.89384685,1.404030206,4.364502399,0.787045662,2.986082275,0.384088409,2.191901967,0.186308522,1.356346511,0.494805195,33.54887502,4.648774401,1.976302182,0.977318503,52.86401706,0,0,0,0,0,53.08876787,0,0,0,0,0,0,0,0,40.83330206,12.25546581,0,0,0,0,0,0,0,0,1.704536682,0,0,0,12.25546581,6.187083655,32.94168172,0,0,0,0,0,39.67,32.94168172,4.794537184,0,5.969305288,0,6.286160523,0,0,0,3.097083153,0,9.012731481,-1.405092593,9.892361111,0,0,-0.300925926,0,1.134259259,0,0,0,6,0,3,0,1,1,0,0,0,3,0,4,0,0,0,0,1,-2.0648,11.071,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03
Ho,3,67,6,3,f,Lanthanide,1.23,3,0,10,0,0,2,2,0,0,0,[H]C1=O->[Ho+3]<-[O-]C1=O,9.864583333,-0.611882716,9.864583333,0.350308642,0.276237389,237.957,236.949,237.9217938,36,0,2,2.833333333,3,,2.593550546,6993.785095,4.405777394,2.603606485,4.538163118,2.89384685,1.178808667,2.758367544,0.619751266,1.793046461,0.246556784,1.211115059,0.097296452,0.721569802,0.55974026,33.54887502,4.71218532,2.022651044,1.011027519,54.23538508,0,0,0,0,0,54.58744807,0,0,0,0,0,0,0,0,42.33198226,12.25546581,0,0,0,0,0,0,0,0,1.444605316,0,0,0,12.25546581,5.92715229,34.96022465,0,0,0,0,0,39.67,34.96022465,4.794537184,0,5.969305288,0,6.286160523,0,0,0,2.577220422,0,8.790509259,-0.611882716,9.864583333,0,0,-0.350308642,0,1.084876543,0,0,0,6,0,3,0,1,1,0,0,0,3,0,4,0,0,0,0,1,-2.0648,11.071,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
Nd,3,60,6,3,f,Lanthanide,1.14,3,0,3,0,0,2,2,0,0,0,[H]C1=O->[Nd+3]<-[O-]C1=O,9.888888889,-1.305941358,9.888888889,0.307098765,0.345511888,217.267,216.259,214.899195,29,1,2,2.833333333,3,,2.593550546,6993.785095,4.405777394,2.802095141,6.010194384,2.89384685,1.340873976,3.96027604,0.74013326,2.685823227,0.345522031,1.945060975,0.161347913,1.196588146,0.650649351,33.54887502,4.801010608,2.087992598,1.058905592,56.21731535,0,0,0,0,0,56.7562179,0,0,0,0,0,0,0,0,44.50075209,12.25546581,0,0,0,0,0,0,0,0,1.063829024,0,0,0,12.25546581,5.546375997,37.89054707,0,0,0,0,0,39.67,37.89054707,4.794537184,0,5.969305288,0,6.286160523,0,0,0,1.815667837,0,8.984953704,-1.305941358,9.888888889,0,0,-0.307098765,0,1.12808642,0,0,0,6,0,3,0,1,1,0,0,0,3,0,4,0,0,0,0,1,-2.0648,11.071,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15
V,2,23,4,5,d,Transition metal,1.63,2,3,0,0,0,2,2,0,0,0,[H]O1->[V+2]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.60329861,-0.541666667,10.60329861,0.18287037,0.45311564,154.039,146.983,152.986129,45,1,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.710923772,6.107619068,3.627827085,2.264429274,3.459248866,2.119411224,2.971821526,0.914096388,2.208814192,0.312077905,1.286730165,0.174415584,63.32225215,6.296748489,1.84536381,0.952479751,55.14009582,0,0,0,0,0,54.52898957,0,0,0,0,0,0,0,0,29.11115907,5.969305288,0,0,0,19.44852521,0,0,0,0,3.661958389,0,0,0,15.23231449,21.7872423,0,13.8474744,0,0,0,0,41.17,22.59375592,4.794537184,0,5.969305288,0,0,0,13.8474744,0,7.323916779,0,8.627314815,-0.488136574,10.60329861,0,-0.541666667,-0.18287037,0,0,3.523726852,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4953,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65
Dy,3,66,6,3,f,Lanthanide,1.22,3,0,9,0,0,2,2,0,0,0,[H]O1->[Dy+3]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.60763889,-0.620756173,10.60763889,0.175154321,0.569538963,265.597,258.541,266.9675967,49,1,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.579937942,6.608918056,3.627827085,2.152375889,3.888091044,2.0394699,3.27776687,0.792674281,2.67351163,0.220672403,1.636550339,0.862727273,63.32225215,6.975559358,2.238208648,1.227435741,67.87668421,0,0,0,0,0,68.3665829,0,0,0,0,0,0,0,0,42.9487524,5.969305288,0,0,0,19.44852521,0,0,0,0,1.391414842,0,0,0,12.96177094,4.794537184,35.37138554,13.8474744,0,0,0,0,41.17,40.97243635,4.794537184,0,5.969305288,0,0,0,13.8474744,0,2.782829683,0,8.662037037,-0.620756173,10.60763889,0,-0.533950617,-0.175154321,0,0,3.532407407,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4928,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81
Pr,3,59,6,3,f,Lanthanide,1.13,3,0,2,0,0,2,2,0,0,0,[H]O1->[Pr+3]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.63194444,-1.363425926,10.63194444,0.131944444,0.553646253,244.005,236.949,243.9460747,42,0,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.841060446,8.545454369,3.627827085,2.375756238,5.544724051,2.198834303,4.459644914,1.034731338,4.468654816,0.402890843,2.987918458,0.953636364,63.32225215,7.065322829,2.291956023,1.265906951,69.86895033,0,0,0,0,0,70.54712316,0,0,0,0,0,0,0,0,45.12929266,5.969305288,0,0,0,19.44852521,0,0,0,0,1.007822799,0,0,0,12.5781789,4.794537184,38.31910988,13.8474744,0,0,0,0,41.17,43.92016069,4.794537184,0,5.969305288,0,0,0,13.8474744,0,1.007822799,1.007822799,8.856481481,-1.363425926,10.63194444,0,-0.490740741,-0.131944444,0,0,3.581018519,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4928,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46
Gd,3,64,6,3,f,Lanthanide,1.2,3,0,7,0,0,2,2,0,0,0,[H]O1->[Gd+3]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.61458333,-0.832947531,10.61458333,0.162808642,0.566205557,260.347,253.291,260.9625258,47,1,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.617263567,6.885732297,3.627827085,2.184306539,4.124895076,2.062249921,3.446708021,0.827274634,2.930114718,0.246719247,1.829718904,0.914675325,63.32225215,7.026849909,2.26887048,1.249359599,69.0062627,0,0,0,0,0,69.60251683,0,0,0,0,0,0,0,0,44.18468633,5.969305288,0,0,0,19.44852521,0,0,0,0,1.174633513,0,0,0,12.74498961,4.794537184,37.04088212,13.8474744,0,0,0,0,41.17,42.64193293,4.794537184,0,5.969305288,0,0,0,13.8474744,0,1.174633513,1.174633513,8.717592593,-0.832947531,10.61458333,0,-0.521604938,-0.162808642,0,0,3.546296296,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4928,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68
Sm,3,62,6,3,f,Lanthanide,1.17,3,0,5,0,0,2,2,0,0,0,[H]O1->[Sm+3]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.62152778,-1.045138889,10.62152778,0.150462963,0.561295128,253.457,246.401,254.9581543,45,1,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.671958467,7.291360531,3.627827085,2.231095941,4.47189457,2.095630498,3.694265012,0.877976072,3.306126649,0.284886847,2.112777403,0.927662338,63.32225215,7.039673742,2.276557201,1.254865462,69.29234869,0,0,0,0,0,69.91570404,0,0,0,0,0,0,0,0,44.49787354,5.969305288,0,0,0,19.44852521,0,0,0,0,1.119432547,0,0,0,12.68978865,4.794537184,37.46447126,13.8474744,0,0,0,0,41.17,43.06552207,4.794537184,0,5.969305288,0,0,0,13.8474744,0,1.119432547,1.119432547,8.773148148,-1.045138889,10.62152778,0,-0.509259259,-0.150462963,0,0,3.560185185,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4928,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59
Ce,3,58,6,3,f,Lanthanide,1.12,3,0,1,0,0,2,2,0,0,0,[H]O1->[Ce+3]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.62847222,-1.257330247,10.62847222,0.138117284,0.552960874,243.213,236.157,242.9438606,43,1,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.763710176,7.903765121,3.627827085,2.309586031,4.995783356,2.151627037,4.068018675,0.963028676,3.87381749,0.348913705,2.540130112,0.966623377,63.32225215,7.078148079,2.299668087,1.271442543,70.15946596,0,0,0,0,0,70.86535513,0,0,0,0,0,0,0,0,45.44752463,5.969305288,0,0,0,19.44852521,0,0,0,0,0.951413726,0,0,0,12.52176982,4.794537184,38.75016,13.8474744,0,0,0,0,41.17,44.35121081,4.794537184,0,5.969305288,0,0,0,13.8474744,0,0.951413726,0.951413726,8.828703704,-1.257330247,10.62847222,0,-0.49691358,-0.138117284,0,0,3.574074074,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4928,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33
Sc,3,21,4,3,d,Transition metal,1.36,3,0,0,0,0,2,2,0,0,0,[H]O1->[Sc+3]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.61892361,-0.96556713,10.61892361,0.155092593,0.446138431,148.053,140.997,147.9943338,42,0,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.841060446,6.644186319,3.627827085,2.375756238,3.918261699,2.198834303,3.299291272,1.034731338,2.706204836,0.402890843,1.6611615,0.46012987,63.32225215,6.578331365,2.005320289,1.063037766,59.92347852,0,0,0,0,0,59.7000378,0,0,0,0,0,0,0,0,34.2822073,5.969305288,0,0,0,19.44852521,0,0,0,0,2.854403996,0,0,0,14.42476009,28.57339931,0,13.8474744,0,0,0,0,41.17,29.37991293,4.794537184,0,5.969305288,0,0,0,13.8474744,0,2.854403996,2.854403996,8.752314815,-0.96556713,10.61892361,0,-0.513888889,-0.155092593,0,0,3.554976852,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4953,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51
Cd,2,48,5,12,d,Transition metal,1.69,2,10,0,0,0,2,2,0,0,0,[H]O1->[Cd+2]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.63236111,-1.376157407,10.63236111,0.131203704,0.491431201,215.509,208.453,216.942329,42,0,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.970816958,9.007126667,3.627827085,2.486757989,5.939667105,2.278025368,4.741405885,1.155013885,4.896618842,0.493438493,3.310086041,0.512077922,63.32225215,6.62955805,2.03488739,1.083692339,60.86996498,0,0,0,0,0,60.7275544,0,0,0,0,0,0,0,0,35.3097239,5.969305288,0,0,0,19.44852521,0,0,0,0,2.687123826,0,0,0,14.25747992,29.93547625,0,13.8474744,0,0,0,0,41.17,30.74198988,4.794537184,0,5.969305288,0,0,0,13.8474744,0,2.687123826,2.687123826,8.859814815,-1.376157407,10.63236111,0,-0.49,-0.131203704,0,0,3.581851852,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4953,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
Ni,2,28,4,10,d,Transition metal,1.91,2,8,0,0,0,2,2,0,0,0,[H]O1->[Ni+2]<-[O-]C(=O)C1(C([H])([H])[H])C([H])([H])[H],10.56423611,-0.611111111,10.56423611,0.252314815,0.432438546,161.79,154.734,160.9743134,50,0,1.75,2.375,2.5,,2.681780686,6798.028946,6.198670613,4.579937942,5.567550657,3.627827085,2.152375889,2.997240925,2.0394699,2.642215006,0.792674281,1.70817802,0.220672403,0.909855625,0.083506494,63.32225215,6.207215184,1.795437487,0.918401179,53.7679801,0,0,0,0,0,53.05400681,0,0,0,0,0,0,0,0,27.63617631,5.969305288,0,0,0,19.44852521,0,0,0,0,3.879382251,0,0,0,15.44973835,19.87741181,0,13.8474744,0,0,0,0,41.17,5.601050811,4.794537184,0,5.969305288,15.08287462,0,0,13.8474744,0,7.758764503,0,8.314814815,0.705439815,10.56423611,0,-0.611111111,-0.252314815,0,0,3.445601852,0,0.75,8,1,3,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.4953,21.3048,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28
